treat	econ_hard	depress1	sex	age	occp	marital	nonwhite	educ	income	job_seek	depress2	mastery	treat_num	job_dich	job_disc
0	4.33	2.33	1	33.87945	5	2	0	3	5	4.1666665	2.1818182	4.115741	0.0	1.0	3.0
0	3.33	2.09	0	45.263012	6	1	0	3	1	3.3333333	2.5454545	3.4944444	0.0	0.0	2.0
1	2.67	2.0	0	29.849316	3	2	0	3	3	5.0	2.090909	4.2083335	1.0	1.0	4.0
1	4.33	2.0	1	24.50411	7	1	0	3	1	4.1666665	1.1818181	4.013889	1.0	1.0	3.0
1	4.33	1.18	1	58.169865	1	3	1	5	1	5.0	1.1818181	4.486111	1.0	1.0	4.0
1	1.0	1.0	0	27.219177	1	1	0	3	2	4.3333335	1.3636364	4.5111113	1.0	1.0	3.0
1	3.0	2.45	0	36.942467	6	1	0	3	3	4.0	2.8181818	3.9	1.0	1.0	3.0
1	5.0	2.18	0	36.967125	4	4	0	3	3	4.5	1.0	4.5625	1.0	1.0	4.0
0	3.67	1.0	0	37.90137	2	2	1	5	2	4.1666665	1.1818181	3.3805556	0.0	1.0	3.0
0	2.0	2.45	1	58.02192	3	5	0	2	4	4.1666665	2.4545455	4.4555554	0.0	1.0	3.0
1	2.67	2.55	1	50.38082	3	2	0	2	5	3.3333333	2.3636363	3.3777778	1.0	0.0	2.0
0	4.67	2.09	0	26.854795	6	4	0	2	1	2.8333333	2.1818182	3.1444445	0.0	0.0	2.0
1	1.33	1.0	1	44.517807	1	2	0	4	5	5.0	1.0909091	4.6	1.0	1.0	4.0
1	1.33	2.2	1	24.430138	4	1	0	4	1	2.1666667	1.7272727	2.9388888	1.0	0.0	1.0
1	3.67	1.64	1	60.92603	3	5	0	2	2	4.1666665	2.7272727	3.8972223	1.0	1.0	3.0
1	2.0	1.64	1	19.769863	7	1	0	3	4	2.8333333	1.9090909	3.1777778	1.0	0.0	2.0
1	1.33	2.91	1	17.48767	7	1	0	1	3	2.8333333	2.909091	2.4694445	1.0	0.0	2.0
0	4.0	2.45	0	44.964382	6	2	0	2	2	4.1666665	1.8181819	3.0638888	0.0	1.0	3.0
1	3.33	1.64	1	29.8	3	1	0	4	2	4.0	1.4545455	3.6583333	1.0	1.0	3.0
1	3.0	1.36	1	18.679453	3	1	0	1	2	5.0	1.2727273	4.7	1.0	1.0	4.0
1	2.67	2.0	0	28.041096	5	2	0	4	5	3.6666667	2.3636363	3.8722222	1.0	0.0	3.0
1	2.67	1.45	0	35.545204	1	1	0	3	4	4.8333335	1.2727273	4.536111	1.0	1.0	4.0
1	3.67	1.45	0	25.646576	5	2	0	2	1	3.5	1.0909091	3.7166667	1.0	0.0	3.0
1	2.67	1.09	1	28.235617	2	1	0	2	2	4.8333335	1.0	4.3777776	1.0	1.0	4.0
1	4.0	2.64	1	28.983562	6	4	0	2	1	3.0	3.3636363	3.1416667	1.0	0.0	2.0
1	1.67	1.73	1	34.60274	4	2	0	3	5	4.0	1.0909091	4.266667	1.0	1.0	3.0
1	1.67	1.73	0	24.082191	7	1	0	2	2	3.0	1.2727273	3.6083333	1.0	0.0	2.0
1	3.67	2.0	1	32.70137	3	2	0	3	5	3.0	1.7272727	3.4833333	1.0	0.0	2.0
1	4.67	2.09	1	28.123287	6	2	0	2	3	4.8333335	2.1818182	4.077778	1.0	1.0	4.0
1	5.0	2.27	1	57.646576	6	2	0	1	2	2.3333333	2.909091	3.1444445	1.0	0.0	1.0
0	3.33	2.91	0	43.09863	7	2	1	2	1	3.6666667	3.090909	3.3722222	0.0	0.0	3.0
1	1.67	1.45	0	39.939728	1	2	0	5	3	3.8333333	2.4545455	3.261111	1.0	0.0	3.0
0	2.33	2.64	1	45.550686	7	4	0	3	1	3.0	1.3636364	3.5	0.0	0.0	2.0
1	3.33	2.36	0	39.909588	1	4	0	3	3	4.3333335	2.090909	3.6194444	1.0	1.0	3.0
1	3.0	2.2	0	30.076712	7	1	1	3	1	5.0	1.8181819	4.225	1.0	1.0	4.0
1	2.67	1.18	0	47.77534	2	4	0	4	3	4.1666665	1.6363636	4.2305555	1.0	1.0	3.0
0	4.67	2.09	1	36.947945	3	2	0	3	4	3.6666667	4.909091	2.788889	0.0	0.0	3.0
1	3.67	2.45	0	30.104109	6	1	0	1	2	3.1666667	2.1818182	2.8472223	1.0	0.0	2.0
1	3.0	1.73	1	55.81918	1	2	0	5	4	4.8333335	1.1818181	4.8777776	1.0	1.0	4.0
1	3.0	2.64	0	44.334248	3	4	0	4	3	4.0	2.2727273	3.9	1.0	1.0	3.0
0	3.33	2.64	0	39.172604	1	1	0	5	2	4.8333335	2.1818182	4.1277776	0.0	1.0	4.0
1	4.33	2.33	1	26.824657	7	1	1	1	1	3.1666667	4.2727275	2.9805555	1.0	0.0	2.0
1	3.67	2.09	1	40.99178	1	1	0	5	2	4.6666665	2.2727273	4.3805556	1.0	1.0	4.0
0	4.0	1.36	1	28.334246	1	1	0	3	1	4.0	2.2727273	3.8416667	0.0	1.0	3.0
0	3.67	2.55	0	24.082191	7	2	0	2	1	4.3333335	1.4545455	4.177778	0.0	1.0	3.0
1	2.67	1.91	1	35.69589	3	2	0	2	3	3.1666667	1.5454545	3.7638888	1.0	0.0	2.0
1	2.0	1.55	1	37.02466	4	4	0	2	2	4.0	1.7272727	4.0333333	1.0	1.0	3.0
1	4.0	3.0	0	40.545204	5	1	0	3	1	4.0	1.8181819	4.15	1.0	1.0	3.0
1	3.33	1.73	1	37.345207	3	2	0	3	3	4.3333335	1.4545455	4.036111	1.0	1.0	3.0
1	3.67	1.36	1	20.668493	2	1	0	3	1	5.0	2.2727273	4.4	1.0	1.0	4.0
0	3.67	2.18	1	20.663013	7	1	1	3	1	3.6666667	2.0	3.9555554	0.0	0.0	3.0
1	2.33	2.1	1	22.997261	3	4	0	3	2	4.8333335	1.1818181	4.1944447	1.0	1.0	4.0
1	4.0	1.09	1	37.553425	3	2	0	3	4	4.8333335	1.2727273	4.802778	1.0	1.0	4.0
0	5.0	1.55	0	31.665754	5	1	0	1	2	2.6666667	1.0	3.6722221	0.0	0.0	2.0
1	2.67	1.18	1	35.068493	3	2	1	4	3	3.5	1.0	4.203704	1.0	0.0	3.0
1	4.33	2.6	1	29.79178	3	2	0	5	3	5.0	2.1818182	4.141667	1.0	1.0	4.0
0	4.67	1.8	1	39.89589	7	4	0	1	1	2.3333333	1.3636364	3.2194445	0.0	0.0	1.0
1	4.0	2.09	1	21.052055	7	1	1	2	1	3.0	2.6363637	3.0416667	1.0	0.0	2.0
0	3.33	2.18	0	37.00274	2	1	1	2	1	4.1666665	3.6363637	3.3972223	0.0	1.0	3.0
1	4.0	1.4	1	39.983562	3	2	0	2	3	3.8333333	1.3636364	3.8444445	1.0	0.0	3.0
1	3.33	1.4	0	30.934246	1	2	1	5	2	3.6666667	2.2727273	4.163889	1.0	0.0	3.0
1	4.0	2.27	1	41.47945	3	4	1	3	1	4.1666665	1.6363636	4.5555553	1.0	1.0	3.0
1	3.67	1.91	0	62.238358	7	4	0	3	1	4.0	1.5454545	3.9333334	1.0	1.0	3.0
1	1.67	1.0	1	24.290411	1	1	0	5	1	4.3333335	1.0909091	4.6666665	1.0	1.0	3.0
1	4.33	2.5	1	38.564384	3	1	0	3	2	4.0	1.6363636	3.8916667	1.0	1.0	3.0
1	1.33	1.09	0	27.230137	1	2	0	3	2	5.0	1.1818181	4.3	1.0	1.0	4.0
1	1.67	1.18	1	22.934246	4	1	1	3	5	4.0	1.0	3.7129629	1.0	1.0	3.0
1	3.67	2.4	1	30.389042	5	1	0	3	1	3.5	2.2727273	3.5625	1.0	0.0	3.0
1	4.67	1.64	0	33.717808	7	1	0	3	4	2.6666667	1.0909091	3.3305554	1.0	0.0	2.0
1	4.33	2.73	1	33.38356	7	4	0	3	5	4.5	1.7272727	3.65	1.0	1.0	4.0
1	2.33	2.55	1	32.673973	1	3	1	3	3	4.6666665	2.2727273	4.3958335	1.0	1.0	4.0
1	4.0	1.18	1	23.049314	5	1	1	3	3	2.0	1.5454545	3.0916667	1.0	0.0	1.0
1	2.33	2.27	1	37.81096	3	1	0	4	3	3.8333333	1.7	4.0444446	1.0	0.0	3.0
1	5.0	1.73	1	26.452055	7	1	0	4	2	4.1666665	1.2727273	3.9805555	1.0	1.0	3.0
1	5.0	1.64	0	41.46575	7	4	1	2	1	3.5	2.7272727	3.3083334	1.0	0.0	3.0
0	2.0	2.27	1	34.169865	1	2	0	5	5	3.6666667	1.2727273	3.5305555	0.0	0.0	3.0
0	2.0	1.18	1	42.40822	3	2	0	2	5	3.0	1.4545455	4.116667	0.0	0.0	2.0
1	5.0	2.73	1	45.186302	3	4	0	3	1	4.5	2.7272727	3.9666667	1.0	1.0	4.0
0	1.33	2.73	0	27.39178	7	2	1	1	1	3.8333333	1.1818181	3.911111	0.0	0.0	3.0
0	3.33	1.91	0	34.60274	2	2	0	3	3	4.5	1.5454545	4.2083335	0.0	1.0	4.0
1	2.33	1.64	1	36.19452	7	2	0	3	3	4.3333335	1.0	4.3777776	1.0	1.0	3.0
0	1.67	1.18	1	31.824657	1	2	0	2	4	3.8333333	1.3636364	3.9361112	0.0	0.0	3.0
0	3.33	2.09	0	32.421917	1	1	0	3	3	4.1666665	1.8181819	3.838889	0.0	1.0	3.0
0	3.67	2.73	1	34.358906	1	2	0	2	3	4.3333335	1.4545455	4.077778	0.0	1.0	3.0
0	4.33	2.36	1	41.747944	2	4	0	3	3	4.0	2.7272727	3.5416667	0.0	1.0	3.0
1	4.33	1.73	1	44.136986	1	4	0	4	2	5.0	1.2727273	4.391667	1.0	1.0	4.0
0	3.33	1.64	1	27.80274	3	1	0	5	2	4.5	1.5454545	3.8333333	0.0	1.0	4.0
1	2.67	2.64	0	37.958904	1	2	0	3	2	3.5	2.2727273	3.1833334	1.0	0.0	3.0
1	2.0	1.27	0	40.761642	2	2	0	5	5	4.5	1.9090909	3.625	1.0	1.0	4.0
1	1.67	1.73	1	38.969864	3	1	1	3	2	3.5	1.4545455	3.875	1.0	0.0	3.0
0	3.0	1.73	1	36.772602	7	2	1	3	3	4.0	1.8181819	3.6875	0.0	1.0	3.0
1	3.67	2.73	1	36.849316	1	2	0	2	4	4.0	1.0909091	4.008333	1.0	1.0	3.0
1	1.33	1.55	0	37.339725	1	2	0	4	5	4.6666665	1.9090909	3.9722223	1.0	1.0	4.0
1	3.67	2.18	0	29.068493	2	2	0	4	5	4.3333335	2.0	3.8611112	1.0	1.0	3.0
1	4.0	1.55	1	44.358906	3	4	1	3	2	5.0	1.3636364	4.516667	1.0	1.0	4.0
1	3.67	1.27	1	53.68767	2	4	0	3	3	5.0	1.4545455	4.4666667	1.0	1.0	4.0
1	2.33	2.64	1	35.342464	5	2	0	3	5	3.8333333	1.6363636	4.111111	1.0	0.0	3.0
1	2.0	1.09	0	53.841095	5	2	0	2	4	5.0	1.0	4.5666666	1.0	1.0	4.0
1	3.33	1.55	1	31.983562	3	2	1	3	3	3.1666667	2.6363637	3.6055555	1.0	0.0	2.0
1	3.67	2.64	0	33.30411	6	4	0	2	2	4.0	1.0909091	4.1916666	1.0	1.0	3.0
1	4.0	2.64	1	46.452053	5	2	1	2	5	3.3333333	2.1818182	3.661111	1.0	0.0	2.0
1	3.67	1.45	1	35.750687	4	5	0	3	2	4.0	3.090909	3.1666667	1.0	1.0	3.0
0	3.33	1.64	0	32.6	1	2	1	5	2	3.6666667	2.090909	3.163889	0.0	0.0	3.0
1	3.33	3.0	1	48.52055	3	4	1	2	2	3.3333333	2.3	3.2194445	1.0	0.0	2.0
1	4.67	2.36	1	48.01096	7	4	0	3	1	2.6666667	3.5454545	3.088889	1.0	0.0	2.0
1	2.0	1.55	0	38.52329	3	2	1	3	4	3.8333333	1.4545455	4.102778	1.0	0.0	3.0
1	3.0	2.18	1	29.249315	1	2	0	4	5	4.6666665	2.5454545	4.322222	1.0	1.0	4.0
0	3.33	2.55	1	69.20274	3	2	0	2	2	4.1666665	2.6363637	3.6805556	0.0	1.0	3.0
0	2.33	1.38	0	37.720547	6	2	1	2	1	3.0	1.0	3.8666666	0.0	0.0	2.0
1	2.67	2.64	1	37.983562	5	1	0	2	2	3.5	2.3636363	2.9583333	1.0	0.0	3.0
1	4.0	2.64	1	43.326027	3	2	1	3	1	5.0	4.090909	4.3083334	1.0	1.0	4.0
1	3.0	2.09	0	37.463013	1	2	0	3	4	4.0	3.2727273	2.8916667	1.0	1.0	3.0
1	2.67	2.55	0	45.18082	1	2	0	3	4	4.6666665	1.0909091	4.3805556	1.0	1.0	4.0
1	4.0	1.73	0	26.890411	2	1	1	2	2	5.0	1.4545455	5.0	1.0	1.0	4.0
1	3.67	1.18	0	37.438354	6	1	1	3	1	4.1666665	1.0	4.2222223	1.0	1.0	3.0
0	2.0	2.55	0	28.682192	2	2	0	4	5	3.5	2.5454545	3.5333333	0.0	0.0	3.0
1	5.0	2.82	1	43.30685	3	5	1	3	2	3.8333333	1.7272727	3.8027778	1.0	0.0	3.0
0	3.0	1.36	1	38.830135	4	2	1	5	3	3.3333333	1.2727273	3.8027778	0.0	0.0	2.0
1	3.33	2.36	0	24.210958	5	1	0	3	1	3.1666667	2.6363637	3.2222223	1.0	0.0	2.0
1	4.0	1.55	0	41.750687	5	4	0	3	2	4.5	2.0	3.3333333	1.0	1.0	4.0
1	1.67	1.55	1	56.99726	2	2	0	2	5	4.6666665	1.3636364	4.4805555	1.0	1.0	4.0
0	4.33	2.45	1	34.50685	3	2	0	5	5	3.8333333	1.3636364	3.8777778	0.0	0.0	3.0
1	3.33	1.18	0	54.38356	2	2	0	3	5	4.0	1.2727273	3.5833333	1.0	1.0	3.0
1	5.0	1.36	1	36.090412	3	4	0	2	2	4.6666665	2.3636363	4.088889	1.0	1.0	4.0
1	2.33	1.9	1	49.386303	7	4	0	3	2	5.0	2.0	3.7416666	1.0	1.0	4.0
1	4.67	2.09	1	53.030136	1	4	0	2	3	5.0	1.3636364	4.2916665	1.0	1.0	4.0
0	4.0	1.18	1	19.364384	3	2	0	2	2	3.5	2.2727273	3.8333333	0.0	0.0	3.0
1	3.0	2.36	1	46.550686	3	2	0	3	5	3.8333333	2.6363637	3.5611112	1.0	0.0	3.0
0	3.0	2.36	1	39.942467	2	2	0	3	5	3.6666667	1.5454545	3.9305556	0.0	0.0	3.0
1	3.0	1.91	0	34.0137	1	2	0	3	3	3.6666667	2.2727273	3.6722221	1.0	0.0	3.0
1	3.0	1.82	1	33.065754	2	5	0	1	3	5.0	2.6363637	3.8916667	1.0	1.0	4.0
1	1.67	1.45	0	48.364384	1	2	0	3	5	4.3333335	1.3636364	4.3777776	1.0	1.0	3.0
1	3.0	1.18	0	28.479452	2	2	0	3	3	3.6666667	1.2727273	4.0305557	1.0	0.0	3.0
1	3.0	1.0	1	48.39452	7	3	0	2	2	5.0	1.0	4.233333	1.0	1.0	4.0
0	2.0	1.4	1	43.052055	1	5	0	4	5	3.3333333	1.2727273	3.9361112	0.0	0.0	2.0
1	4.67	1.9	1	38.830135	4	4	0	4	1	5.0	1.3636364	4.9	1.0	1.0	4.0
0	3.0	2.91	1	18.572603	3	1	0	2	1	3.5	2.6	3.2916667	0.0	0.0	3.0
0	2.0	2.55	1	18.657534	3	1	0	2	1	2.6666667	2.1818182	3.413889	0.0	0.0	2.0
1	2.67	2.45	1	40.410957	7	4	0	2	2	4.0	1.4545455	3.8333333	1.0	1.0	3.0
0	2.0	2.64	1	55.671234	3	2	0	3	5	4.1666665	2.2727273	3.8722222	0.0	1.0	3.0
1	4.33	1.64	1	41.547947	2	4	0	2	1	3.8333333	1.5454545	3.4194446	1.0	0.0	3.0
1	4.33	2.36	1	34.232876	3	4	0	4	2	4.3333335	2.4545455	3.4194446	1.0	1.0	3.0
0	3.0	1.27	1	48.11507	3	5	0	3	2	3.0	2.4545455	3.4916666	0.0	0.0	2.0
1	4.67	2.36	1	28.49315	2	1	0	3	2	5.0	1.0	4.675	1.0	1.0	4.0
1	4.0	1.27	0	20.778082	6	2	0	3	2	4.1666665	1.0	4.1555557	1.0	1.0	3.0
1	2.33	1.27	0	26.668493	3	1	1	3	2	3.8333333	1.4545455	3.9166667	1.0	0.0	3.0
0	3.33	2.64	1	36.40548	2	1	0	3	2	4.1666665	3.090909	3.2055554	0.0	1.0	3.0
1	4.33	2.91	1	40.364384	4	4	0	3	3	3.1666667	2.0	3.3958333	1.0	0.0	2.0
0	2.0	2.27	0	33.238358	1	2	0	3	4	2.6666667	2.3636363	3.3888888	0.0	0.0	2.0
1	3.67	3.0	0	36.019176	1	4	0	3	3	3.0	3.6363637	3.15	1.0	0.0	2.0
1	3.0	2.55	1	20.756165	6	1	0	1	4	5.0	1.6363636	4.273148	1.0	1.0	4.0
1	4.0	2.64	0	38.745205	1	2	0	2	3	3.8333333	1.3636364	4.3541665	1.0	0.0	3.0
1	3.33	2.0	1	35.553425	3	4	0	3	2	4.0	2.090909	3.425	1.0	1.0	3.0
1	2.33	1.45	0	20.019178	5	1	0	2	4	4.6666665	1.3636364	4.4805555	1.0	1.0	4.0
1	2.0	1.0	1	28.441095	3	4	0	2	3	3.6666667	2.2727273	3.088889	1.0	0.0	3.0
0	3.33	2.73	1	28.753426	3	1	0	3	4	4.8333335	2.2727273	4.361111	0.0	1.0	4.0
0	1.33	2.18	1	23.378082	3	1	0	3	2	3.8333333	2.3636363	3.6444445	0.0	0.0	3.0
1	4.33	3.0	1	48.271233	2	5	0	3	1	3.1666667	2.2727273	3.663889	1.0	0.0	2.0
1	3.33	2.18	1	47.378082	3	2	0	3	3	3.6666667	3.4545455	2.6722221	1.0	0.0	3.0
1	3.0	1.27	1	27.306849	3	2	0	4	5	5.0	1.1818181	4.5916667	1.0	1.0	4.0
1	1.0	1.73	0	38.526028	5	2	0	1	3	3.0	1.3636364	3.425	1.0	0.0	2.0
1	2.67	1.91	0	52.827396	2	2	0	3	3	4.1666665	2.2727273	3.6055555	1.0	1.0	3.0
0	4.0	2.18	0	28.271233	2	1	0	3	3	4.6666665	1.3636364	4.4805555	0.0	1.0	4.0
1	3.33	2.55	1	25.90959	7	1	0	3	2	4.0	1.5454545	3.95	1.0	1.0	3.0
1	3.0	2.0	0	38.421917	4	1	0	2	3	4.0	1.9090909	3.9583333	1.0	1.0	3.0
1	2.67	1.09	0	35.443836	1	1	1	3	1	4.0	1.3636364	3.75	1.0	1.0	3.0
1	3.33	1.27	0	34.824657	5	1	0	2	2	5.0	1.3636364	4.4	1.0	1.0	4.0
1	2.67	1.82	0	30.438356	1	1	0	4	5	4.8333335	2.1818182	3.8944445	1.0	1.0	4.0
0	3.33	3.0	0	25.40274	1	1	0	2	1	3.3333333	1.7272727	3.1277778	0.0	0.0	2.0
1	3.67	1.91	0	22.153425	6	1	0	1	2	3.5	1.7272727	3.0333333	1.0	0.0	3.0
1	5.0	1.91	0	28.830137	2	2	0	1	3	4.0	1.5454545	4.141667	1.0	1.0	3.0
1	3.0	1.6	0	30.769863	4	1	1	3	2	5.0	1.0	4.6	1.0	1.0	4.0
1	2.33	1.18	0	55.673973	6	2	0	2	2	3.8333333	1.1818181	3.5027778	1.0	0.0	3.0
1	5.0	2.27	0	37.252056	3	4	1	3	1	4.5	2.0	3.675	1.0	1.0	4.0
1	3.33	2.09	1	20.369864	3	1	0	1	1	2.6666667	2.3636363	2.8138888	1.0	0.0	2.0
0	1.67	2.64	1	26.334246	3	3	0	3	4	4.6666665	2.6363637	3.9722223	0.0	1.0	4.0
1	1.33	1.0	0	42.260273	5	2	1	2	3	3.3333333	1.0	3.8541667	1.0	0.0	2.0
1	3.0	2.09	0	36.92603	1	1	0	3	2	4.0	1.7272727	3.4833333	1.0	1.0	3.0
1	2.0	1.55	0	22.80822	5	1	0	2	1	5.0	1.2727273	4.75	1.0	1.0	4.0
1	4.33	2.27	1	35.328766	3	4	0	2	1	5.0	1.9090909	3.95	1.0	1.0	4.0
1	3.0	1.45	1	22.652056	7	1	0	5	1	5.0	1.2727273	4.358333	1.0	1.0	4.0
1	5.0	2.09	0	44.561646	1	2	1	5	2	3.1666667	2.4	3.2708333	1.0	0.0	2.0
0	5.0	2.18	1	39.09315	1	3	1	4	1	4.3333335	2.090909	3.4361112	0.0	1.0	3.0
1	3.0	1.91	1	23.712328	3	1	0	3	2	4.3333335	1.7272727	4.0972223	1.0	1.0	3.0
0	5.0	2.64	0	37.91507	6	4	1	1	2	3.6666667	1.8181819	3.5972223	0.0	0.0	3.0
1	4.0	1.82	0	50.027397	2	2	0	3	3	2.5	1.8181819	3.825	1.0	0.0	2.0
1	4.0	2.64	0	36.00822	6	2	1	3	4	1.5	1.7272727	2.5666666	1.0	0.0	1.0
1	2.67	1.82	1	37.219177	2	2	0	2	2	4.0	1.3636364	3.95	1.0	1.0	3.0
1	4.33	2.64	1	42.473972	2	4	0	3	2	4.5	1.6363636	4.241667	1.0	1.0	4.0
1	3.67	2.09	1	39.90411	3	2	0	2	3	3.6666667	1.5454545	3.7638888	1.0	0.0	3.0
1	1.67	1.18	0	46.38082	4	2	0	3	5	5.0	1.2727273	4.391667	1.0	1.0	4.0
1	5.0	1.82	1	62.241096	3	5	0	3	2	3.5	1.9090909	3.7666667	1.0	0.0	3.0
1	2.33	2.55	1	34.983562	6	2	0	3	4	3.6666667	3.6363637	3.0555556	1.0	0.0	3.0
1	3.33	2.09	1	38.265755	3	1	1	2	1	4.6666665	1.0909091	4.5055556	1.0	1.0	4.0
0	4.33	2.45	1	28.810959	6	4	0	2	1	4.0	1.1818181	3.7824075	0.0	1.0	3.0
0	4.0	2.91	0	38.69589	6	4	0	2	1	3.1666667	3.1818182	2.7472222	0.0	0.0	2.0
1	4.33	2.36	1	21.473972	7	4	0	1	1	3.3333333	1.8181819	3.3611112	1.0	0.0	2.0
1	4.67	2.18	0	51.156166	2	2	1	4	4	5.0	1.2727273	4.525	1.0	1.0	4.0
1	5.0	1.0	1	36.92603	2	2	0	3	2	3.8333333	1.8181819	3.3111112	1.0	0.0	3.0
0	5.0	1.18	1	30.29589	7	4	0	2	2	4.8333335	1.0	4.611111	0.0	1.0	4.0
1	3.0	2.27	1	48.580822	1	2	0	2	5	4.0	1.4545455	4.185185	1.0	1.0	3.0
0	3.67	2.45	1	29.915068	1	1	0	5	3	3.3333333	2.4545455	3.1111112	0.0	0.0	2.0
0	1.33	1.45	1	47.435616	2	2	0	5	5	4.6666665	2.4545455	4.4555554	0.0	1.0	4.0
0	2.67	1.55	1	44.347946	1	2	0	2	5	4.3333335	1.0	4.3777776	0.0	1.0	3.0
1	1.67	2.45	1	43.531506	3	2	0	4	5	4.1666665	1.0	3.3222222	1.0	1.0	3.0
1	3.0	1.2	0	22.50137	7	1	0	2	2	3.8333333	2.1818182	3.586111	1.0	0.0	3.0
0	3.67	1.82	1	44.09589	2	2	0	2	4	3.3333333	2.8181818	3.8694444	0.0	0.0	2.0
1	2.67	1.55	1	27.449314	7	1	0	3	1	3.3333333	3.5454545	3.0194445	1.0	0.0	2.0
1	4.0	2.45	0	41.59726	2	2	0	3	5	4.3333335	2.8181818	3.3527777	1.0	1.0	3.0
1	2.0	1.91	0	23.09589	3	1	0	4	1	3.6666667	3.0	3.2638888	1.0	0.0	3.0
1	2.67	1.36	0	53.060272	2	2	0	4	4	5.0	1.0	4.5666666	1.0	1.0	4.0
0	2.33	2.55	1	39.78356	1	2	0	4	5	3.6666667	2.4545455	3.5722222	0.0	0.0	3.0
1	5.0	2.91	1	26.19178	6	2	0	2	2	3.1666667	2.7272727	2.7805555	1.0	0.0	2.0
0	2.67	2.0	1	39.547947	3	2	0	2	3	4.3333335	1.6363636	4.177778	0.0	1.0	3.0
1	3.33	1.18	0	42.632877	4	4	0	5	5	5.0	1.1818181	4.5666666	1.0	1.0	4.0
1	3.67	2.45	1	37.054794	4	2	0	3	5	3.1666667	1.6363636	3.2305555	1.0	0.0	2.0
0	3.67	1.0	0	41.70959	6	4	1	2	4	5.0	1.0	4.9333334	0.0	1.0	4.0
0	3.67	2.45	0	33.967125	2	3	0	3	4	3.8333333	3.1818182	3.5444446	0.0	0.0	3.0
1	1.0	1.18	0	38.32055	5	2	0	3	5	4.5	1.0909091	4.4333334	1.0	1.0	4.0
0	5.0	2.73	1	42.126026	2	4	0	4	3	3.5	2.0	3.6416667	0.0	0.0	3.0
1	3.0	1.45	0	34.920547	1	1	1	5	2	4.3333335	2.0	3.886111	1.0	1.0	3.0
0	2.33	1.27	0	21.868494	6	1	1	3	1	4.1666665	1.3636364	3.8138888	0.0	1.0	3.0
1	3.67	2.18	0	37.99726	7	1	1	2	1	4.1666665	1.0909091	4.038889	1.0	1.0	3.0
1	4.33	2.09	1	22.536985	3	1	1	3	1	4.3333335	2.5454545	4.0027776	1.0	1.0	3.0
1	3.67	1.36	1	34.80822	2	2	1	4	5	4.6666665	1.1818181	4.3555555	1.0	1.0	4.0
0	4.0	2.82	0	32.271233	1	2	0	3	4	4.1666665	3.8181818	3.3222222	0.0	1.0	3.0
0	1.33	1.2	0	24.372602	1	1	0	4	4	3.8333333	1.3636364	4.361111	0.0	0.0	3.0
0	3.0	1.36	1	46.778084	2	4	0	4	4	4.6666665	1.4545455	4.313889	0.0	1.0	4.0
1	3.0	2.0	1	38.63014	4	4	0	2	2	5.0	1.5454545	4.6	1.0	1.0	4.0
1	3.33	1.09	0	40.156166	7	1	0	3	1	4.8333335	1.0909091	4.577778	1.0	1.0	4.0
1	2.0	1.09	1	24.227398	3	1	0	4	2	5.0	1.4545455	5.0	1.0	1.0	4.0
0	1.33	1.36	0	29.890411	5	2	0	5	4	4.6666665	1.1111112	4.398148	0.0	1.0	4.0
1	3.33	2.55	1	31.449314	2	3	0	2	3	3.8333333	1.8181819	3.6444445	1.0	0.0	3.0
0	4.33	2.0	1	21.794521	1	1	1	4	1	3.8333333	2.3636363	3.3444445	0.0	0.0	3.0
0	5.0	2.18	1	31.69863	3	4	0	3	2	5.0	1.0909091	4.6916666	0.0	1.0	4.0
0	1.67	1.18	1	45.463013	4	2	1	3	5	3.0	1.5454545	3.3833334	0.0	0.0	2.0
0	1.67	1.45	1	26.161644	3	2	0	4	5	4.1666665	2.090909	4.213889	0.0	1.0	3.0
0	3.0	1.55	0	22.794521	5	1	0	2	2	5.0	1.0	4.8	0.0	1.0	4.0
1	5.0	2.55	1	23.024658	3	2	0	2	1	4.3333335	3.6363637	3.511111	1.0	1.0	3.0
0	5.0	1.91	1	29.723288	7	3	1	2	1	5.0	1.2727273	3.9	0.0	1.0	4.0
1	2.33	2.88	1	32.065754	1	1	1	5	3	3.6666667	1.8	3.7472222	1.0	0.0	3.0
1	1.67	1.0	0	23.172604	5	1	1	2	5	4.6666665	2.090909	4.4055557	1.0	1.0	4.0
1	2.33	2.0	1	20.928766	3	1	1	3	2	3.5	1.0909091	3.8583333	1.0	0.0	3.0
0	3.33	1.64	1	34.49041	1	4	1	4	1	4.6666665	1.0	4.447222	0.0	1.0	4.0
1	3.67	2.82	0	27.068493	1	2	0	4	3	2.1666667	2.5454545	2.663889	1.0	0.0	1.0
1	4.67	2.0	1	45.10411	2	2	0	2	3	3.6666667	1.6363636	3.738889	1.0	0.0	3.0
1	3.67	2.09	0	50.961643	1	2	0	4	4	4.5	1.0	4.2824073	1.0	1.0	4.0
1	2.0	1.45	0	46.942467	5	2	0	3	5	3.6666667	2.6363637	2.9805555	1.0	0.0	3.0
1	1.67	1.45	0	53.21096	4	2	0	4	5	4.0	1.5454545	3.9	1.0	1.0	3.0
0	4.33	2.27	1	32.8	7	2	1	3	5	4.1666665	1.1818181	4.1555557	0.0	1.0	3.0
1	1.33	1.0	1	24.071234	3	1	1	3	5	4.6666665	1.0	3.8972223	1.0	1.0	4.0
0	4.33	1.18	1	29.156164	3	1	1	5	1	5.0	1.0	5.0	0.0	1.0	4.0
